uid,eprintid,datestamp,value,count
9926473,24763,20230615,downloads,1
9926474,6895,20230615,downloads,1
9926475,38950,20230615,downloads,1
9926476,7784,20230615,downloads,1
9926477,33101,20230615,downloads,1
9926478,7397,20230615,downloads,1
9926479,14227,20230615,downloads,2
9926480,43339,20230615,downloads,1
9926481,41552,20230615,downloads,1
9926482,8030,20230615,downloads,1
9926483,34439,20230615,downloads,1
9926484,9222,20230615,downloads,1
9926485,10245,20230615,downloads,1
9926486,40503,20230615,downloads,1
9926487,37336,20230615,downloads,1
9926488,19526,20230615,downloads,1
9926489,9984,20230615,downloads,1
9926490,41066,20230615,downloads,1
9926491,40494,20230615,downloads,2
9926492,14196,20230615,downloads,2
9926493,7313,20230615,downloads,1
9926494,26857,20230615,downloads,1
9926495,8511,20230615,downloads,1
9926496,31186,20230615,downloads,2
9926497,7952,20230615,downloads,1
9926498,10291,20230615,downloads,1
9926499,25667,20230615,downloads,1
9926500,6163,20230615,downloads,1
9926501,40749,20230615,downloads,1
9926502,26402,20230615,downloads,2
9926503,9074,20230615,downloads,1
9926504,9630,20230615,downloads,1
9926505,41566,20230615,downloads,2
9926506,5858,20230615,downloads,1
9926507,7160,20230615,downloads,3
9926508,7487,20230615,downloads,1
9926509,43516,20230615,downloads,1
9926510,11853,20230615,downloads,1
9926511,42623,20230615,downloads,1
9926512,35084,20230615,downloads,1
9926513,33573,20230615,downloads,1
9926514,4004,20230615,downloads,1
9926515,39102,20230615,downloads,1
9926516,4073,20230615,downloads,1
9926517,33316,20230615,downloads,1
9926518,33547,20230615,downloads,1
9926519,2832,20230615,downloads,1
9926520,25098,20230615,downloads,2
9926521,40754,20230615,downloads,1
9926522,44984,20230615,downloads,1
9926523,21146,20230615,downloads,3
9926524,40810,20230615,downloads,1
9926525,38627,20230615,downloads,1
9926526,39973,20230615,downloads,1
9926527,7318,20230615,downloads,1
9926528,42959,20230615,downloads,6
9926529,38129,20230615,downloads,1
9926530,25827,20230615,downloads,1
9926531,43689,20230615,downloads,1
9926532,21534,20230615,downloads,1
9926533,8788,20230615,downloads,1
9926534,40199,20230615,downloads,2
9926535,7464,20230615,downloads,2
9926536,8224,20230615,downloads,1
9926537,14337,20230615,downloads,2
9926538,42270,20230615,downloads,1
9926539,23602,20230615,downloads,1
9926540,23009,20230615,downloads,1
9926541,6342,20230615,downloads,2
9926542,27102,20230615,downloads,1
9926543,37758,20230615,downloads,1
9926544,44615,20230615,downloads,1
9926545,32445,20230615,downloads,2
9926546,7515,20230615,downloads,1
9926547,44936,20230615,downloads,1
9926548,3865,20230615,downloads,1
9926549,40557,20230615,downloads,2
9926550,19049,20230615,downloads,1
9926551,2803,20230615,downloads,1
9926552,21090,20230615,downloads,1
9926553,41129,20230615,downloads,8
9926554,40415,20230615,downloads,4
9926555,39349,20230615,downloads,1
9926556,7613,20230615,downloads,4
9926557,37455,20230615,downloads,4
9926558,40604,20230615,downloads,1
9926559,34385,20230615,downloads,1
9926560,18901,20230615,downloads,6
9926561,20593,20230615,downloads,2
9926562,32779,20230615,downloads,1
9926563,44765,20230615,downloads,1
9926564,11687,20230615,downloads,1
9926565,5886,20230615,downloads,1
9926566,10247,20230615,downloads,1
9926567,44948,20230615,downloads,1
9926568,40387,20230615,downloads,3
9926569,42614,20230615,downloads,1
9926570,44412,20230615,downloads,1
9926571,8986,20230615,downloads,1
9926572,27321,20230615,downloads,2
9926573,38359,20230615,downloads,2
9926574,6629,20230615,downloads,1
9926575,20575,20230615,downloads,1
9926576,40563,20230615,downloads,2
9926577,6923,20230615,downloads,1
9926578,10324,20230615,downloads,3
9926579,27972,20230615,downloads,1
9926580,31545,20230615,downloads,2
9926581,44633,20230615,downloads,1
9926582,6656,20230615,downloads,1
9926583,44062,20230615,downloads,1
9926584,16344,20230615,downloads,2
9926585,4290,20230615,downloads,2
9926586,7975,20230615,downloads,1
9926587,18948,20230615,downloads,2
9926588,36729,20230615,downloads,2
9926589,7260,20230615,downloads,5
9926590,21892,20230615,downloads,1
9926591,7444,20230615,downloads,1
9926592,41834,20230615,downloads,1
9926593,5413,20230615,downloads,1
9926594,5429,20230615,downloads,1
9926595,9476,20230615,downloads,1
9926596,29234,20230615,downloads,6
9926597,44095,20230615,downloads,2
9926598,24678,20230615,downloads,1
9926599,9235,20230615,downloads,1
9926600,39282,20230615,downloads,1
9926601,27455,20230615,downloads,1
9926602,7085,20230615,downloads,1
9926603,37234,20230615,downloads,1
9926604,29249,20230615,downloads,1
9926605,8670,20230615,downloads,1
9926606,26330,20230615,downloads,1
9926607,3950,20230615,downloads,1
9926608,10209,20230615,downloads,3
9926609,35861,20230615,downloads,1
9926610,39961,20230615,downloads,1
9926611,36006,20230615,downloads,2
9926612,8341,20230615,downloads,1
9926613,40819,20230615,downloads,1
9926614,44337,20230615,downloads,1
9926615,23925,20230615,downloads,3
9926616,7899,20230615,downloads,1
9926617,23056,20230615,downloads,1
9926618,35419,20230615,downloads,1
9926619,32080,20230615,downloads,1
9926620,36930,20230615,downloads,3
9926621,8483,20230615,downloads,1
9926622,30128,20230615,downloads,1
9926623,39234,20230615,downloads,1
9926624,8004,20230615,downloads,1
9926625,44195,20230615,downloads,1
9926626,40446,20230615,downloads,3
9926627,6890,20230615,downloads,1
9926628,16717,20230615,downloads,1
9926629,32084,20230615,downloads,1
9926630,21540,20230615,downloads,1
9926631,42922,20230615,downloads,1
9926632,3471,20230615,downloads,1
9926633,14335,20230615,downloads,2
9926634,42942,20230615,downloads,4
9926635,43441,20230615,downloads,1
9926636,7598,20230615,downloads,2
9926637,4007,20230615,downloads,1
9926638,25344,20230615,downloads,1
9926639,42885,20230615,downloads,1
9926640,7369,20230615,downloads,1
9926641,7256,20230615,downloads,1
9926642,20822,20230615,downloads,1
9926643,41531,20230615,downloads,1
9926644,17784,20230615,downloads,1
9926645,22668,20230615,downloads,1
9926646,44818,20230615,downloads,1
9926647,39420,20230615,downloads,1
9926648,25546,20230615,downloads,3
9926649,9307,20230615,downloads,1
9926650,39778,20230615,downloads,1
9926651,37246,20230615,downloads,1
9926652,2689,20230615,downloads,3
9926653,7121,20230615,downloads,1
9926654,7211,20230615,downloads,1
9926655,3688,20230615,downloads,1
9926656,4254,20230615,downloads,3
9926657,9773,20230615,downloads,2
9926658,40674,20230615,downloads,1
9926659,26115,20230615,downloads,1
9926660,34185,20230615,downloads,1
9926661,25828,20230615,downloads,1
9926662,39735,20230615,downloads,1
9926663,22195,20230615,downloads,2
9926664,36219,20230615,downloads,1
9926665,44666,20230615,downloads,1
9926666,43898,20230615,downloads,1
9926667,18679,20230615,downloads,1
9926668,9493,20230615,downloads,1
9926669,37960,20230615,downloads,1
9926670,44516,20230615,downloads,1
9926671,16552,20230615,downloads,1
9926672,43968,20230615,downloads,1
9926673,38469,20230615,downloads,1
9926674,16480,20230615,downloads,6
9926675,13502,20230615,downloads,1
9926676,9560,20230615,downloads,5
9926677,35321,20230615,downloads,1
9926678,44707,20230615,downloads,1
9926679,13476,20230615,downloads,1
9926680,40013,20230615,downloads,1
9926681,28117,20230615,downloads,1
9926682,11849,20230615,downloads,1
9926683,11977,20230615,downloads,1
9926684,28251,20230615,downloads,4
9926685,25213,20230615,downloads,1
9926686,10452,20230615,downloads,1
9926687,41995,20230615,downloads,1
9926688,20098,20230615,downloads,1
9926689,30296,20230615,downloads,1
9926690,36750,20230615,downloads,1
9926691,32422,20230615,downloads,2
9926692,44235,20230615,downloads,1
9926693,3659,20230615,downloads,1
9926694,44208,20230615,downloads,1
9926695,31759,20230615,downloads,1
9926696,40376,20230615,downloads,1
9926697,35262,20230615,downloads,3
9926698,21137,20230615,downloads,1
9926699,43503,20230615,downloads,1
9926700,7259,20230615,downloads,1
9926701,10185,20230615,downloads,1
9926702,18356,20230615,downloads,1
9926703,40400,20230615,downloads,2
9926704,7540,20230615,downloads,1
9926705,25123,20230615,downloads,1
9926706,36001,20230615,downloads,1
9926707,31100,20230615,downloads,1
9926708,27337,20230615,downloads,1
9926709,6742,20230615,downloads,1
9926710,40268,20230615,downloads,1
9926711,44447,20230615,downloads,1
9926712,44997,20230615,downloads,1
9926713,32741,20230615,downloads,1
9926714,9273,20230615,downloads,1
9926715,11954,20230615,downloads,5
9926716,21551,20230615,downloads,2
9926717,8689,20230615,downloads,1
9926718,44503,20230615,downloads,1
9926719,44511,20230615,downloads,1
9926720,21148,20230615,downloads,4
9926721,6773,20230615,downloads,2
9926722,36322,20230615,downloads,4
9926723,40725,20230615,downloads,1
9926724,34017,20230615,downloads,1
9926725,32632,20230615,downloads,1
9926726,40504,20230615,downloads,1
9926727,5579,20230615,downloads,1
9926728,43430,20230615,downloads,2
9926729,18630,20230615,downloads,1
9926730,37333,20230615,downloads,1
9926731,43961,20230615,downloads,1
9926732,41692,20230615,downloads,1
9926733,44265,20230615,downloads,2
9926734,10123,20230615,downloads,1
9926735,14044,20230615,downloads,2
9926736,44123,20230615,downloads,1
9926737,10261,20230615,downloads,3
9926738,36640,20230615,downloads,2
9926739,40194,20230615,downloads,1
9926740,7341,20230615,downloads,2
9926741,8187,20230615,downloads,2
9926742,39079,20230615,downloads,1
9926743,41181,20230615,downloads,1
9926744,38521,20230615,downloads,1
9926745,20180,20230615,downloads,1
9926746,3530,20230615,downloads,1
9926747,9896,20230615,downloads,1
9926748,2672,20230615,downloads,1
9926749,19395,20230615,downloads,1
9926750,30885,20230615,downloads,1
9926751,8374,20230615,downloads,1
9926752,43731,20230615,downloads,3
9926753,21078,20230615,downloads,1
9926754,39712,20230615,downloads,1
9926755,44972,20230615,downloads,2
9926756,44324,20230615,downloads,1
9926757,25972,20230615,downloads,1
9926758,31386,20230615,downloads,1
9926759,32526,20230615,downloads,2
9926760,35104,20230615,downloads,1
9926761,34413,20230615,downloads,4
9926762,17415,20230615,downloads,2
9926763,35808,20230615,downloads,1
9926764,10746,20230615,downloads,1
9926765,42595,20230615,downloads,1
9926766,7623,20230615,downloads,1
9926767,9775,20230615,downloads,1
9926768,7519,20230615,downloads,1
9926769,7448,20230615,downloads,1
9926770,33300,20230615,downloads,1
9926771,33997,20230615,downloads,1
9926772,9995,20230615,downloads,2
9926773,7365,20230615,downloads,1
9926774,40825,20230615,downloads,1
9926775,18522,20230615,downloads,2
9926776,18311,20230615,downloads,1
9926777,44750,20230615,downloads,1
9926778,35693,20230615,downloads,1
9926779,43079,20230615,downloads,1
9926780,38816,20230615,downloads,1
9926781,5738,20230615,downloads,1
9926782,19412,20230615,downloads,1
9926783,35481,20230615,downloads,1
9926784,34507,20230615,downloads,3
9926785,34363,20230615,downloads,1
9926786,33975,20230615,downloads,2
9926787,8716,20230615,downloads,1
9926788,41982,20230615,downloads,1
9926789,44782,20230615,downloads,1
9926790,2698,20230615,downloads,1
9926791,20960,20230615,downloads,1
9926792,9411,20230615,downloads,1
9926793,12388,20230615,downloads,3
9926794,23867,20230615,downloads,1
9926795,38725,20230615,downloads,1
9926796,7674,20230615,downloads,1
9926797,17091,20230615,downloads,2
9926798,25158,20230615,downloads,1
9926799,35405,20230615,downloads,2
9926800,29596,20230615,downloads,1
9926801,18211,20230615,downloads,1
9926802,41382,20230615,downloads,1
9926803,18766,20230615,downloads,1
9926804,44109,20230615,downloads,1
9926805,33508,20230615,downloads,2
9926806,33757,20230615,downloads,1
9926807,8922,20230615,downloads,1
9926808,40328,20230615,downloads,1
9926809,34533,20230615,downloads,1
9926810,11446,20230615,downloads,4
9926811,38970,20230615,downloads,1
9926812,7477,20230615,downloads,1
9926813,33954,20230615,downloads,1
9926814,16819,20230615,downloads,2
9926815,35408,20230615,downloads,1
9926816,40599,20230615,downloads,1
9926817,40680,20230615,downloads,1
9926818,40511,20230615,downloads,2
9926819,12575,20230615,downloads,1
9926820,20068,20230615,downloads,1
9926821,10294,20230615,downloads,1
9926822,31369,20230615,downloads,1
9926823,39207,20230615,downloads,1
9926824,43767,20230615,downloads,1
9926825,14333,20230615,downloads,2
9926826,35368,20230615,downloads,1
9926827,43726,20230615,downloads,1
9926828,29395,20230615,downloads,4
9926829,38299,20230615,downloads,1
9926830,26017,20230615,downloads,1
9926831,20264,20230615,downloads,1
9926832,12071,20230615,downloads,1
9926833,7931,20230615,downloads,1
9926834,36185,20230615,downloads,1
9926835,36329,20230615,downloads,1
9926836,7746,20230615,downloads,3
9926837,9103,20230615,downloads,1
9926838,4238,20230615,downloads,3
9926839,44913,20230615,downloads,1
9926840,19585,20230615,downloads,1
9926841,27371,20230615,downloads,1
9926842,25209,20230615,downloads,1
9926843,33212,20230615,downloads,1
9926844,19359,20230615,downloads,2
9926845,36926,20230615,downloads,1
9926846,7163,20230615,downloads,1
9926847,7556,20230615,downloads,1
9926848,23798,20230615,downloads,1
9926849,7825,20230615,downloads,1
9926850,6618,20230615,downloads,2
9926851,9064,20230615,downloads,1
9926852,42106,20230615,downloads,1
9926853,21319,20230615,downloads,1
9926854,9032,20230615,downloads,2
9926855,33237,20230615,downloads,1
9926856,39587,20230615,downloads,1
9926857,31827,20230615,downloads,1
9926858,41703,20230615,downloads,2
9926859,9071,20230615,downloads,1
9926860,8760,20230615,downloads,1
9926861,6819,20230615,downloads,2
9926862,25326,20230615,downloads,1
9926863,26393,20230615,downloads,1
9926864,7376,20230615,downloads,1
9926865,22288,20230615,downloads,2
9926866,18378,20230615,downloads,3
9926867,21485,20230615,downloads,3
9926868,8317,20230615,downloads,1
9926869,43346,20230615,downloads,1
9926870,26762,20230615,downloads,1
9926871,30617,20230615,downloads,1
9926872,42520,20230615,downloads,2
9926873,30458,20230615,downloads,1
9926874,37910,20230615,downloads,1
9926875,7446,20230615,downloads,1
9926876,25046,20230615,downloads,1
9926877,44428,20230615,downloads,1
9926878,39903,20230615,downloads,1
9926879,44970,20230615,downloads,2
9926880,10758,20230615,downloads,1
9926881,37067,20230615,downloads,1
9926882,7228,20230615,downloads,2
9926883,8823,20230615,downloads,2
9926884,39965,20230615,downloads,1
9926885,25075,20230615,downloads,1
9926886,30158,20230615,downloads,1
9926887,31070,20230615,downloads,1
9926888,3888,20230615,downloads,1
9926889,27723,20230615,downloads,1
9926890,39507,20230615,downloads,1
9926891,3420,20230615,downloads,1
9926892,37168,20230615,downloads,1
9926893,10852,20230616,downloads,1
9926894,44964,20230616,downloads,1
9926895,13499,20230616,downloads,1
9926896,41835,20230616,downloads,1
9926897,9254,20230616,downloads,1
9926898,21324,20230616,downloads,1
9926899,20112,20230616,downloads,1
9926900,7387,20230616,downloads,2
9926901,30348,20230616,downloads,1
9926902,36472,20230616,downloads,1
9926903,37141,20230616,downloads,1
9926904,28061,20230616,downloads,1
9926905,20712,20230616,downloads,2
9926906,43665,20230616,downloads,1
9926907,11870,20230616,downloads,1
9926908,37952,20230616,downloads,1
9926909,43558,20230616,downloads,1
